Refseq_ID	Mycobrowser_Version	Feature	Start	Stop	Score	Strand	Frame	Locus	Name	Function	Product	Comments	UniProt_AC	Is_Pseudogene	Functional_Category	Orthologues M. leprae	Orthologues M. marinum	Orthologues M. tuberculosis	Orthologues M. bovis	Orthologues M. lepromatosis	Orthologues M. tuberculosis	Orthologues M. abscessus	Orthologues M. haemophilum
NC_008596.1	Mycobrowser_v3	CDS	3458388	3459635	.	-	0	MSMEG_3388	MSMEG_3388		S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	identified by match to protein family HMM PF00107	A0QXQ6	No	unknown			Rv3086			Rv3086		
NC_008596.1	Mycobrowser_v3	CDS	3459807	3461426	.	+	0	MSMEG_3389	MSMEG_3389		putative acetolactate synthase	identified by match to protein family HMM PF00205; match to protein family HMM PF02775; match to protein family HMM PF02776	A0QXQ7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3461441	3462214	.	+	0	MSMEG_3390	MSMEG_3390		enoyl-CoA hydratase	identified by match to protein family HMM PF00378	A0QXQ8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3462268	3463464	.	+	0	MSMEG_3391	MSMEG_3391		L-carnitine dehydratase/bile acid-inducible protein F	identified by match to protein family HMM PF02515	A0QXQ9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3463461	3464594	.	+	0	MSMEG_3392	MSMEG_3392		acyl-CoA dehydrogenase domain protein	identified by match to protein family HMM PF00441; match to protein family HMM PF02770	A0QXR0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3464591	3465574	.	+	0	MSMEG_3393	MSMEG_3393		putative acyl-CoA dehydrogenase	identified by match to protein family HMM PF00441	A0QXR1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3465586	3466005	.	+	0	MSMEG_3394	MSMEG_3394		cupin domain protein	identified by match to protein family HMM PF07883	A0QXR2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	5088696	5088929	.	-	0	MSMEG_4991	MSMEG_4991		hypothetical protein	identified by Glimmer2; putative	A0R255	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3521023	3521151	.	-	0	MSMEG_3453	MSMEG_3453		hypothetical protein	identified by Glimmer2; putative	A0QXX0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3521165	3521548	.	+	0	MSMEG_3455	hslR		heat shock protein 15	identified by match to protein family HMM PF01479	A0QXX1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3521554	3521997	.	-	0	MSMEG_3456	MSMEG_3456		hydroxylaminobenzene mutase		A0QXX2	No	unknown			Rv3078			Rv3078		
NC_008596.1	Mycobrowser_v3	CDS	3522131	3523492	.	-	0	MSMEG_3457	MSMEG_3457		DoxD family protein/pyridine nucleotide-disulfide oxidoreductase	identified by match to protein family HMM PF00070; match to protein family HMM PF01266; match to protein family HMM PF07992	A0QXX3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3523559	3524395	.	-	0	MSMEG_3458	MSMEG_3458		conserved hypothetical protein		A0QXX4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3542549	3543670	.	-	0	MSMEG_3476	MSMEG_3476		peptidase, M48 family protein	identified by match to protein family HMM PF01435	A0QXZ2	No	unknown			Rv1977			Rv1977		
NC_008596.1	Mycobrowser_v3	CDS	3524499	3526022	.	-	0	MSMEG_3459	MSMEG_3459		conserved hypothetical protein	identified by match to protein family HMM PF06738	A0QXX5	No	unknown			Rv3737			Rv3737		
NC_008596.1	Mycobrowser_v3	CDS	3526436	3526876	.	+	0	MSMEG_3460	MSMEG_3460		ferric uptake regulation protein	identified by match to protein family HMM PF01475	A0QXX6	No	unknown			Rv1909c			Rv1909c		
NC_008596.1	Mycobrowser_v3	CDS	3529328	3529993	.	+	0	MSMEG_3462	MSMEG_3462		oxidoreductase	identified by match to protein family HMM PF00881	A0QXX8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3531027	3532043	.	-	0	MSMEG_3464	MSMEG_3464		alcohol dehydrogenase	identified by match to protein family HMM PF00107	A0QXY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3532122	3533981	.	-	0	MSMEG_3465	MSMEG_3465		acyl-CoA synthase	identified by match to protein family HMM PF00501	A0QXY1	No	unknown			Rv1925			Rv1925		
NC_008596.1	Mycobrowser_v3	CDS	3534056	3534223	.	-	0	MSMEG_3466	MSMEG_3466		hypothetical protein	identified by Glimmer2; putative	A0QXY2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3534240	3535796	.	+	0	MSMEG_3468	MSMEG_3468		AMP-binding enzyme	identified by match to protein family HMM PF00501	A0QXY3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3535783	3536193	.	-	0	MSMEG_3467	MSMEG_3467		conserved hypothetical protein		A0QXY4	No	unknown			Rv1976c			Rv1976c		
NC_008596.1	Mycobrowser_v3	CDS	3536190	3536777	.	-	0	MSMEG_3469	MSMEG_3469		TetR family protein transcriptional regulator	identified by match to protein family HMM PF00440	A0QXY5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3627559	3627768	.	+	0	MSMEG_3568	MSMEG_3568		conserved hypothetical protein	identified by match to protein family HMM PF04324	A0QY82	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3565749	3565904	.	+	0	MSMEG_3502	MSMEG_3502		hypothetical protein	identified by Glimmer2; putative	A0QY18	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3566211	3566756	.	+	0	MSMEG_3503	MSMEG_3503		conserved hypothetical protein		A0QY19	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3566848	3567099	.	+	0	MSMEG_3504	MSMEG_3504		probable membrane protein		A0QY20	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3567077	3568549	.	+	0	MSMEG_3505	MSMEG_3505		6-aminohexanoate-cyclic-dimer hydrolase	identified by match to protein family HMM PF01425	A0QY21	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3568572	3569969	.	+	0	MSMEG_3506	MSMEG_3506		putative amino acid decarboxylase, Pyridoxal-dependent protein	identified by match to protein family HMM PF00282; match to protein family HMM PF01212	A0QY22	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3570092	3570985	.	+	0	MSMEG_3507	MSMEG_3507		fructose-bisphosphate aldolase class-I	identified by match to protein family HMM PF00274	A0QY23	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3571016	3571939	.	+	0	MSMEG_3508	MSMEG_3508		hydrolase, alpha/beta hydrolase fold family protein	identified by match to protein family HMM PF00561	A0QY24	No	unknown			Rv1191			Rv1191		
NC_008596.1	Mycobrowser_v3	CDS	3572011	3572664	.	+	0	MSMEG_3509	MSMEG_3509		conserved hypothetical protein		A0QY25	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3572774	3574159	.	+	0	MSMEG_3511	MSMEG_3511		hydroxylase	identified by match to protein family HMM PF01494	A0QY26	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3736700	3737035	.	+	0	MSMEG_3670	MSMEG_3670		transporter, small multidrug resistance (SMR) family protein	identified by similarity to SP:Q57225; match to protein family HMM PF00893	A0QYI5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3575284	3576576	.	-	0	MSMEG_3512	MSMEG_3512		competence damage-inducible protein A	identified by match to protein family HMM PF00994; match to protein family HMM PF02464; match to protein family HMM TIGR00199; match to protein family HMM TIGR00200	A0QY28	No	unknown			Rv1901			Rv1901		
NC_008596.1	Mycobrowser_v3	CDS	3576626	3577834	.	-	0	MSMEG_3513	MSMEG_3513		enhanced intracellular survival protein		A0QY29	No	unknown			Rv2416c			Rv2416c		
NC_008596.1	Mycobrowser_v3	CDS	3577888	3578115	.	-	0	MSMEG_3514	MSMEG_3514		hypothetical protein	identified by Glimmer2; putative	A0QY30	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3578173	3578910	.	-	0	MSMEG_3515	MSMEG_3515		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase	identified by match to protein family HMM PF00106	A0QY31	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3580099	3580770	.	-	0	MSMEG_3517	MSMEG_3517		HAD-superfamily protein subfamily protein IB hydrolase	identified by match to protein family HMM PF00702; match to protein family HMM TIGR01488; match to protein family HMM TIGR01490	A0QY32	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3655206	3655454	.	+	0	MSMEG_3591	MSMEG_3591		conserved hypothetical protein		A0QYA6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3655466	3656092	.	+	0	MSMEG_3592	MSMEG_3592		hypothetical protein	identified by Glimmer2; putative	A0QYA7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3656099	3656827	.	+	0	MSMEG_3593	MSMEG_3593		conserved hypothetical protein	identified by match to protein family HMM PF01904	A0QYA8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3656839	3658068	.	+	0	MSMEG_3594	MSMEG_3594		anthranilate dioxygenase reductase	identified by match to protein family HMM PF00070; match to protein family HMM PF07992	A0QYA9	No	unknown			Rv1869c			Rv1869c		
NC_008596.1	Mycobrowser_v3	CDS	3658215	3658883	.	+	0	MSMEG_3595	MSMEG_3595		conserved hypothetical protein		A0QYB0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3658883	3662089	.	+	0	MSMEG_3596	MSMEG_3596		ATPase		A0QYB1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3661633	3662124	.	+	0	MSMEG_3597	MSMEG_3597		hypothetical protein	identified by Glimmer2; putative	A0QYB2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	2221153	2222246	.	+	0	MSMEG_2147	MSMEG_2147			gp16 protein; this gene contains a frame shift which is not the result of sequencing error		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3664319	3665353	.	-	0	MSMEG_3601	MSMEG_3601		ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components	identified by match to protein family HMM PF02653	A0QYB6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3665350	3666888	.	-	0	MSMEG_3602	MSMEG_3602		ribose transport ATP-binding protein RbsA	identified by match to protein family HMM PF00005	A0QYB7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3666885	3667931	.	-	0	MSMEG_3603	MSMEG_3603		oxidoreductase, zinc-binding dehydrogenase family protein	identified by match to protein family HMM PF00107	A0QYB8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3667925	3668692	.	-	0	MSMEG_3604	MSMEG_3604		sorbitol utilization protein SOU2	identified by match to protein family HMM PF00106	A0QYB9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3668719	3669759	.	-	0	MSMEG_3605	MSMEG_3605		sorbitol dehydrogenase	identified by match to protein family HMM PF00107	A0QYC0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3669958	3670938	.	+	0	MSMEG_3606	MSMEG_3606		transcriptional regulator	identified by match to protein family HMM PF04198	A0QYC1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	5212808	5213160	.	-	0	MSMEG_5113	MSMEG_5113			conserved hypothetical protein; this region contains one or more premature stops and/or frameshifts which are not the result of sequencing error		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6066386	6067141	.	+	0	MSMEG_6001	MSMEG_6001		enoyl-CoA hydratase	identified by match to protein family HMM PF00378	A0R4Y9	No	unknown			Rv3550			Rv3550		
NC_008596.1	Mycobrowser_v3	CDS	6067138	6068025	.	+	0	MSMEG_6002	MSMEG_6002		coenzyme A transferase, subunit A	identified by match to protein family HMM PF01144	A0R4Z0	No	unknown			Rv3551			Rv3551		
NC_008596.1	Mycobrowser_v3	CDS	6068022	6068771	.	+	0	MSMEG_6003	MSMEG_6003		coenzyme A transferase, subunit B		A0R4Z1	No	unknown			Rv3552			Rv3552		
NC_008596.1	Mycobrowser_v3	CDS	6068768	6069844	.	+	0	MSMEG_6004	MSMEG_6004		oxidoreductase, 2-nitropropane dioxygenase family protein	identified by similarity to GB:AAF98273.1; match to protein family HMM PF03060	A0R4Z2	No	unknown			Rv3553			Rv3553		
NC_008596.1	Mycobrowser_v3	CDS	6069888	6070526	.	+	0	MSMEG_6005	MSMEG_6005		conserved hypothetical protein		A0R4Z3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1168665	1169811	.	+	0	MSMEG_1105	MSMEG_1105			phthiodiolone ketoreductase; this gene contains a frame shift which is not the result of sequencing error		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6070523	6071269	.	+	0	MSMEG_6006	MSMEG_6006		conserved hypothetical protein		A0R4Z4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6102080	6102649	.	-	0	MSMEG_6035	MSMEG_6035		nitrilotriacetate monooxygenase component B	identified by match to protein family HMM PF01613	A0R521	No	unknown			Rv3567c			Rv3567c		
NC_008596.1	Mycobrowser_v3	CDS	6072343	6073491	.	-	0	MSMEG_6008	MSMEG_6008		acetyl-CoA acetyltransferase	identified by match to protein family HMM PF00108; match to protein family HMM PF02803; match to protein family HMM TIGR01930	A0R4Z5	No	unknown			Rv3556c			Rv3556c		
NC_008596.1	Mycobrowser_v3	CDS	6073484	6074101	.	-	0	MSMEG_6009	MSMEG_6009		transcriptional regulator, TetR family protein	identified by match to protein family HMM PF00440	A0R4Z6	No	unknown			Rv3557c			Rv3557c		
NC_008596.1	Mycobrowser_v3	CDS	6074416	6074934	.	+	0	MSMEG_6010	MSMEG_6010		hypothetical protein	identified by Glimmer2; putative	A0R4Z7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6075060	6075848	.	-	0	MSMEG_6011	MSMEG_6011		short chain dehydrogenase	identified by match to protein family HMM PF00106	A0R4Z8	No	unknown			Rv3559c			Rv3559c		
NC_008596.1	Mycobrowser_v3	CDS	6075845	6077023	.	-	0	MSMEG_6012	MSMEG_6012		putative acyl-CoA dehydrogenase	identified by match to protein family HMM PF00441; match to protein family HMM PF02770	A0R4Z9	No	unknown			Rv3560c			Rv3560c		
NC_008596.1	Mycobrowser_v3	CDS	6078624	6079766	.	+	0	MSMEG_6014	MSMEG_6014		putative acyl-CoA dehydrogenase	identified by match to protein family HMM PF00441; match to protein family HMM PF02770; match to protein family HMM PF02771	A0R500	No	unknown			Rv3562			Rv3562		
NC_008596.1	Mycobrowser_v3	CDS	6079763	6080719	.	+	0	MSMEG_6015	MSMEG_6015		putative acyl-CoA dehydrogenase	identified by match to protein family HMM PF00441; match to protein family HMM PF08028	A0R501	No	unknown			Rv3563			Rv3563		
NC_008596.1	Mycobrowser_v3	CDS	6122623	6122877	.	-	0	MSMEG_6055	MSMEG_6055		hypothetical protein	identified by Glimmer2; putative	A0R540	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1509463	1510909	.	+	0	MSMEG_1408	MSMEG_1408			arginine/ornithine antiporter; this region contains one or more premature stops and/or frameshifts which are not the result of sequencing error		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6407249	6407746	.	-	0	MSMEG_6343	MSMEG_6343		conserved hypothetical protein	identified by match to protein family HMM PF00149; match to protein family HMM TIGR00040	A0R5X3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6407908	6408258	.	+	0	MSMEG_6345	MSMEG_6345		conserved hypothetical protein		A0R5X4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6408351	6408779	.	+	0	MSMEG_6346	MSMEG_6346		hypothetical protein	identified by Glimmer2; putative	A0R5X5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6410654	6411739	.	+	0	MSMEG_6351	hisC		histidinol-phosphate aminotransferase	identified by match to protein family HMM PF00155; match to protein family HMM TIGR01141	A0R5X8	No	unknown			Rv3772			Rv3772		
NC_008596.1	Mycobrowser_v3	CDS	6411736	6412209	.	+	0	MSMEG_6352	MSMEG_6352		conserved hypothetical protein		A0R5X9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6412212	6413027	.	+	0	MSMEG_6353	MSMEG_6353		delta3,5-delta2,4-dienoyl-CoA isomerase	identified by match to protein family HMM PF00378	A0R5Y0	No	unknown			Rv3774			Rv3774		
NC_008596.1	Mycobrowser_v3	CDS	6413230	6413949	.	+	0	MSMEG_6354	MSMEG_6354		serine esterase, cutinase family protein	identified by match to protein family HMM PF01083	A0R5Y1	No	unknown			Rv1758			Rv1758		
NC_008596.1	Mycobrowser_v3	CDS	6414246	6414500	.	+	0	MSMEG_6355	MSMEG_6355		hypothetical protein	identified by Glimmer2; putative	A0R5Y2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6414574	6415206	.	-	0	MSMEG_6356	MSMEG_6356		probable transcriptional regulator, AraC family protein, putative	identified by match to protein family HMM PF00165	A0R5Y3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6415525	6415662	.	-	0	MSMEG_6357	MSMEG_6357		hypothetical protein	identified by Glimmer2; putative	A0R5Y4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6415683	6416591	.	+	0	MSMEG_6358	MSMEG_6358		mesocentin		A0R5Y5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6416588	6417490	.	+	0	MSMEG_6359	MSMEG_6359		trypsin domain protein	identified by match to protein family HMM PF00089	A0R5Y6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6417795	6418307	.	-	0	MSMEG_6361	MSMEG_6361		transcriptional regulator, MarR family protein	identified by match to protein family HMM PF01047	A0R5Y7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	6418375	6419352	.	+	0	MSMEG_6362	MSMEG_6362		quinone oxidoreductase	identified by match to protein family HMM PF00107; match to protein family HMM TIGR02824	A0R5Y8	No	unknown			Rv3777			Rv3777		
NC_008596.1	Mycobrowser_v3	CDS	6419371	6420567	.	-	0	MSMEG_6363	MSMEG_6363		cysteine desulfurase family protein	identified by match to protein family HMM PF00266; match to protein family HMM TIGR01976	A0R5Y9	No	unknown			Rv3778c			Rv3778c		
NC_008596.1	Mycobrowser_v3	CDS	6421207	6421734	.	+	0	MSMEG_6365	MSMEG_6365		conserved hypothetical protein		A0R5Z0	No	unknown			Rv3780			Rv3780		
NC_008596.1	Mycobrowser_v3	CDS	6490338	6491120	.	+	0	MSMEG_6420	MSMEG_6420		abortive infection protein	identified by match to protein family HMM PF02517	A0R645	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	458188	465867	.	+	0	MSMEG_0402	MSMEG_0402		linear gramicidin synthetase subunit D	identified by match to protein family HMM PF00501; match to protein family HMM PF00550; match to protein family HMM PF00668; match to protein family HMM PF01370; match to protein family HMM PF07993; match to protein family HMM TIGR01720; match to protein family HMM TIGR01733; match to protein family HMM TIGR01746	Q3L891	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	471613	482571	.	-	0	MSMEG_0408	MSMEG_0408		type I modular polyketide synthase	identified by match to protein family HMM PF00106; match to protein family HMM PF00107; match to protein family HMM PF00109; match to protein family HMM PF00550; match to protein family HMM PF00698; match to protein family HMM PF01370; match to protein family HMM PF02801	Q3L885	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	2197776	2200202	.	-	0	MSMEG_2121	MSMEG_2121		multiphosphoryl transfer protein (MTP)	identified by match to protein family HMM PF00381; match to protein family HMM PF00391; match to protein family HMM PF02896; match to protein family HMM PF03610; match to protein family HMM PF05524; match to protein family HMM TIGR01003; match to protein family HMM TIGR01417; match to protein family HMM TIGR02364	A0QU91	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	3311941	3313483	.	-	0	MSMEG_3230	MSMEG_3230			ABC transporter CydDC cysteine exporter (CydDC-E) family, permease/ATP-binding protein CydC; this gene contains a frame shift which is not the result of sequencing error; identified by match to protein family HMM PF00005; match to protein family HMM TIGR02868		Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1917272	1918728	.	+	0	MSMEG_1843	ahcY 			adenosylhomocysteinase; this gene contains a frame shift which is not the result of sequencing error; identified by match to protein family HMM PF00670; match to protein family HMM PF02254; match to protein family HMM PF02826; match to protein family HMM PF05221; match to protein family HMM TIGR00936	A4ZHR8	Yes	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1419591	1419878	.	+	0	MSMEG_1323	MSMEG_1323		hypothetical protein	identified by Glimmer2; putative	A0QS25	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	978024	978347	.	-	0	MSMEG_0893	MSMEG_0893		hypothetical protein	identified by Glimmer2; putative	A0QQV8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1351351	1351716	.	+	0	MSMEG_1262	MSMEG_1262		conserved hypothetical protein		A0QRW5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	990912	991181	.	+	0	MSMEG_0904	MSMEG_0904		probable conserved membrane protein		A0QQW9	No	unknown			Rv0463			Rv0463		
NC_008596.1	Mycobrowser_v3	CDS	1185840	1186217	.	+	0	MSMEG_1121	MSMEG_1121		conserved hypothetical protein		A0QRH7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1186298	1186426	.	-	0	MSMEG_1122	MSMEG_1122		hypothetical protein	identified by Glimmer2; putative	A0QRH8	No	unknown								
